((55, 1), (11, 20), (20, 50), (1, 100), (13, 200))
((55, 1), (16, 20), (2, 50), (19, 100), (8, 200))
((55, 1), (16, 20), (4, 50), (16, 100), (9, 200))
((55, 1), (16, 20), (6, 50), (13, 100), (10, 200))
((55, 1), (16, 20), (8, 50), (10, 100), (11, 200))
((55, 1), (16, 20), (10, 50), (7, 100), (12, 200))
((55, 1), (16, 20), (12, 50), (4, 100), (13, 200))
((55, 1), (16, 20), (14, 50), (1, 100), (14, 200))
((55, 1), (21, 20), (2, 50), (10, 100), (12, 200))
((55, 1), (21, 20), (4, 50), (7, 100), (13, 200))
((55, 1), (21, 20), (6, 50), (4, 100), (14, 200))
((55, 1), (21, 20), (8, 50), (1, 100), (15, 200))
((55, 1), (26, 20), (2, 50), (1, 100), (16, 200))
((65, 1), (3, 20), (1, 50), (24, 100), (7, 200))
((65, 1), (3, 20), (3, 50), (21, 100), (8, 200))
((65, 1), (3, 20), (5, 50), (18, 100), (9, 200))
((65, 1), (3, 20), (7, 50), (15, 100), (10, 200))
((65, 1), (3, 20), (9, 50), (12, 100), (11, 200))
((65, 1), (3, 20), (11, 50), (9, 100), (12, 200))
((65, 1), (3, 20), (13, 50), (6, 100), (13, 200))
((65, 1), (3, 20), (15, 50), (3, 100), (14, 200))
((65, 1), (8, 20), (1, 50), (15, 100), (11, 200))
((65, 1), (8, 20), (3, 50), (12, 100), (12, 200))
((65, 1), (8, 20), (5, 50), (9, 100), (13, 200))
((65, 1), (8, 20), (7, 50), (6, 100), (14, 200))
((65, 1), (8, 20), (9, 50), (3, 100), (15, 200))
((65, 1), (13, 20), (1, 50), (6, 100), (15, 200))
((65, 1), (13, 20), (3, 50), (3, 100), (16, 200))
((5, 2), (1, 5), (2, 10), (22, 20), (70, 50))
((5, 2), (1, 5), (5, 10), (18, 20), (71, 50))
((5, 2), (1, 5), (8, 10), (14, 20), (72, 50))
((5, 2), (1, 5), (11, 10), (10, 20), (73, 50))
((5, 2), (1, 5), (14, 10), (6, 20), (74, 50))
((5, 2), (1, 5), (17, 10), (2, 20), (75, 50))
((5, 2), (3, 5), (2, 10), (19, 20), (71, 50))
((5, 2), (3, 5), (5, 10), (15, 20), (72, 50))
((5, 2), (3, 5), (8, 10), (11, 20), (73, 50))
((5, 2), (3, 5), (11, 10), (7, 20), (74, 50))
((5, 2), (3, 5), (14, 10), (3, 20), (75, 50))
((5, 2), (5, 5), (2, 10), (16, 20), (72, 50))
((5, 2), (5, 5), (5, 10), (12, 20), (73, 50))
((5, 2), (5, 5), (8, 10), (8, 20), (74, 50))
((5, 2), (5, 5), (11, 10), (4, 20), (75, 50))
((5, 2), (7, 5), (2, 10), (13, 20), (73, 50))
((5, 2), (7, 5), (5, 10), (9, 20), (74, 50))
((5, 2), (7, 5), (8, 10), (5, 20), (75, 50))
((5, 2), (7, 5), (11, 10), (1, 20), (76, 50))
((5, 2), (9, 5), (2, 10), (10, 20), (74, 50))
((5, 2), (9, 5), (5, 10), (6, 20), (75, 50))
((5, 2), (9, 5), (8, 10), (2, 20), (76, 50))
((5, 2), (11, 5), (2, 10), (7, 20), (75, 50))
((5, 2), (11, 5), (5, 10), (3, 20), (76, 50))
((5, 2), (13, 5), (2, 10), (4, 20), (76, 50))
((5, 2), (15, 5), (2, 10), (1, 20), (77, 50))
((10, 2), (1, 5), (2, 10), (14, 20), (73, 50))
((10, 2), (1, 5), (5, 10), (10, 20), (74, 50))
((10, 2), (1, 5), (8, 10), (6, 20), (75, 50))
((10, 2), (1, 5), (11, 10), (2, 20), (76, 50))
((10, 2), (3, 5), (2, 10), (11, 20), (74, 50))
((10, 2), (3, 5), (5, 10), (7, 20), (75, 50))
((10, 2), (3, 5), (8, 10), (3, 20), (76, 50))
((10, 2), (5, 5), (2, 10), (8, 20), (75, 50))
((10, 2), (5, 5), (5, 10), (4, 20), (76, 50))
((10, 2), (7, 5), (2, 10), (5, 20), (76, 50))
((10, 2), (7, 5), (5, 10), (1, 20), (77, 50))
((10, 2), (9, 5), (2, 10), (2, 20), (77, 50))
((15, 2), (1, 5), (2, 10), (6, 20), (76, 50))
((15, 2), (1, 5), (5, 10), (2, 20), (77, 50))
((15, 2), (3, 5), (2, 10), (3, 20), (77, 50))
((5, 2), (1, 5), (8, 10), (59, 20), (27, 100))
((5, 2), (1, 5), (16, 10), (50, 20), (28, 100))
((5, 2), (1, 5), (24, 10), (41, 20), (29, 100))
((5, 2), (1, 5), (32, 10), (32, 20), (30, 100))
((5, 2), (1, 5), (40, 10), (23, 20), (31, 100))
((5, 2), (1, 5), (48, 10), (14, 20), (32, 100))
((5, 2), (1, 5), (56, 10), (5, 20), (33, 100))
((5, 2), (3, 5), (5, 10), (60, 20), (27, 100))
((5, 2), (3, 5), (13, 10), (51, 20), (28, 100))
((5, 2), (3, 5), (21, 10), (42, 20), (29, 100))
((5, 2), (3, 5), (29, 10), (33, 20), (30, 100))
((5, 2), (3, 5), (37, 10), (24, 20), (31, 100))
((5, 2), (3, 5), (45, 10), (15, 20), (32, 100))
((5, 2), (3, 5), (53, 10), (6, 20), (33, 100))
((5, 2), (5, 5), (2, 10), (61, 20), (27, 100))
((5, 2), (5, 5), (10, 10), (52, 20), (28, 100))
((5, 2), (5, 5), (18, 10), (43, 20), (29, 100))
((5, 2), (5, 5), (26, 10), (34, 20), (30, 100))
((5, 2), (5, 5), (34, 10), (25, 20), (31, 100))
((5, 2), (5, 5), (42, 10), (16, 20), (32, 100))
((5, 2), (5, 5), (50, 10), (7, 20), (33, 100))
((5, 2), (7, 5), (7, 10), (53, 20), (28, 100))
((5, 2), (7, 5), (15, 10), (44, 20), (29, 100))
((5, 2), (7, 5), (23, 10), (35, 20), (30, 100))
((5, 2), (7, 5), (31, 10), (26, 20), (31, 100))
((5, 2), (7, 5), (39, 10), (17, 20), (32, 100))
((5, 2), (7, 5), (47, 10), (8, 20), (33, 100))
((5, 2), (9, 5), (4, 10), (54, 20), (28, 100))
((5, 2), (9, 5), (12, 10), (45, 20), (29, 100))
((5, 2), (9, 5), (20, 10), (36, 20), (30, 100))
((5, 2), (9, 5), (28, 10), (27, 20), (31, 100))
((5, 2), (9, 5), (36, 10), (18, 20), (32, 100))
((5, 2), (9, 5), (44, 10), (9, 20), (33, 100))
((5, 2), (11, 5), (1, 10), (55, 20), (28, 100))
((5, 2), (11, 5), (9, 10), (46, 20), (29, 100))
((5, 2), (11, 5), (17, 10), (37, 20), (30, 100))
((5, 2), (11, 5), (25, 10), (28, 20), (31, 100))
((5, 2), (11, 5), (33, 10), (19, 20), (32, 100))
((5, 2), (11, 5), (41, 10), (10, 20), (33, 100))
((5, 2), (11, 5), (49, 10), (1, 20), (34, 100))
((5, 2), (13, 5), (6, 10), (47, 20), (29, 100))
((5, 2), (13, 5), (14, 10), (38, 20), (30, 100))
((5, 2), (13, 5), (22, 10), (29, 20), (31, 100))
((5, 2), (13, 5), (30, 10), (20, 20), (32, 100))
((5, 2), (13, 5), (38, 10), (11, 20), (33, 100))
((5, 2), (13, 5), (46, 10), (2, 20), (34, 100))
((5, 2), (15, 5), (3, 10), (48, 20), (29, 100))
((5, 2), (15, 5), (11, 10), (39, 20), (30, 100))
((5, 2), (15, 5), (19, 10), (30, 20), (31, 100))
((5, 2), (15, 5), (27, 10), (21, 20), (32, 100))
((5, 2), (15, 5), (35, 10), (12, 20), (33, 100))
((5, 2), (15, 5), (43, 10), (3, 20), (34, 100))
((5, 2), (17, 5), (8, 10), (40, 20), (30, 100))
((5, 2), (17, 5), (16, 10), (31, 20), (31, 100))
((5, 2), (17, 5), (24, 10), (22, 20), (32, 100))
((5, 2), (17, 5), (32, 10), (13, 20), (33, 100))
((5, 2), (17, 5), (40, 10), (4, 20), (34, 100))
((5, 2), (19, 5), (5, 10), (41, 20), (30, 100))
((5, 2), (19, 5), (13, 10), (32, 20), (31, 100))
((5, 2), (19, 5), (21, 10), (23, 20), (32, 100))
((5, 2), (19, 5), (29, 10), (14, 20), (33, 100))
((5, 2), (19, 5), (37, 10), (5, 20), (34, 100))
((5, 2), (21, 5), (2, 10), (42, 20), (30, 100))
((5, 2), (21, 5), (10, 10), (33, 20), (31, 100))
((5, 2), (21, 5), (18, 10), (24, 20), (32, 100))
((5, 2), (21, 5), (26, 10), (15, 20), (33, 100))
((5, 2), (21, 5), (34, 10), (6, 20), (34, 100))
((5, 2), (23, 5), (7, 10), (34, 20), (31, 100))
((5, 2), (23, 5), (15, 10), (25, 20), (32, 100))
((5, 2), (23, 5), (23, 10), (16, 20), (33, 100))
((5, 2), (23, 5), (31, 10), (7, 20), (34, 100))
((5, 2), (25, 5), (4, 10), (35, 20), (31, 100))
((5, 2), (25, 5), (12, 10), (26, 20), (32, 100))
((5, 2), (25, 5), (20, 10), (17, 20), (33, 100))
((5, 2), (25, 5), (28, 10), (8, 20), (34, 100))
((5, 2), (27, 5), (1, 10), (36, 20), (31, 100))
((5, 2), (27, 5), (9, 10), (27, 20), (32, 100))
((5, 2), (27, 5), (17, 10), (18, 20), (33, 100))
((5, 2), (27, 5), (25, 10), (9, 20), (34, 100))
((5, 2), (29, 5), (6, 10), (28, 20), (32, 100))
((5, 2), (29, 5), (14, 10), (19, 20), (33, 100))
((5, 2), (29, 5), (22, 10), (10, 20), (34, 100))
((5, 2), (29, 5), (30, 10), (1, 20), (35, 100))
((5, 2), (31, 5), (3, 10), (29, 20), (32, 100))
((5, 2), (31, 5), (11, 10), (20, 20), (33, 100))
((5, 2), (31, 5), (19, 10), (11, 20), (34, 100))
((5, 2), (31, 5), (27, 10), (2, 20), (35, 100))
((5, 2), (33, 5), (8, 10), (21, 20), (33, 100))
((5, 2), (33, 5), (16, 10), (12, 20), (34, 100))
((5, 2), (33, 5), (24, 10), (3, 20), (35, 100))
((5, 2), (35, 5), (5, 10), (22, 20), (33, 100))
((5, 2), (35, 5), (13, 10), (13, 20), (34, 100))
((5, 2), (35, 5), (21, 10), (4, 20), (35, 100))
((5, 2), (37, 5), (2, 10), (23, 20), (33, 100))
((5, 2), (37, 5), (10, 10), (14, 20), (34, 100))
((5, 2), (37, 5), (18, 10), (5, 20), (35, 100))
((5, 2), (39, 5), (7, 10), (15, 20), (34, 100))
((5, 2), (39, 5), (15, 10), (6, 20), (35, 100))
((5, 2), (41, 5), (4, 10), (16, 20), (34, 100))
((5, 2), (41, 5), (12, 10), (7, 20), (35, 100))
((5, 2), (43, 5), (1, 10), (17, 20), (34, 100))
((5, 2), (43, 5), (9, 10), (8, 20), (35, 100))
((5, 2), (45, 5), (6, 10), (9, 20), (35, 100))
((5, 2), (47, 5), (3, 10), (10, 20), (35, 100))
((5, 2), (47, 5), (11, 10), (1, 20), (36, 100))
((5, 2), (49, 5), (8, 10), (2, 20), (36, 100))
((5, 2), (51, 5), (5, 10), (3, 20), (36, 100))
((5, 2), (53, 5), (2, 10), (4, 20), (36, 100))
((10, 2), (1, 5), (7, 10), (54, 20), (28, 100))
((10, 2), (1, 5), (15, 10), (45, 20), (29, 100))
((10, 2), (1, 5), (23, 10), (36, 20), (30, 100))
((10, 2), (1, 5), (31, 10), (27, 20), (31, 100))
((10, 2), (1, 5), (39, 10), (18, 20), (32, 100))
((10, 2), (1, 5), (47, 10), (9, 20), (33, 100))
((10, 2), (3, 5), (4, 10), (55, 20), (28, 100))
((10, 2), (3, 5), (12, 10), (46, 20), (29, 100))
((10, 2), (3, 5), (20, 10), (37, 20), (30, 100))
((10, 2), (3, 5), (28, 10), (28, 20), (31, 100))
((10, 2), (3, 5), (36, 10), (19, 20), (32, 100))
((10, 2), (3, 5), (44, 10), (10, 20), (33, 100))
((10, 2), (3, 5), (52, 10), (1, 20), (34, 100))
((10, 2), (5, 5), (1, 10), (56, 20), (28, 100))
((10, 2), (5, 5), (9, 10), (47, 20), (29, 100))
((10, 2), (5, 5), (17, 10), (38, 20), (30, 100))
((10, 2), (5, 5), (25, 10), (29, 20), (31, 100))
((10, 2), (5, 5), (33, 10), (20, 20), (32, 100))
((10, 2), (5, 5), (41, 10), (11, 20), (33, 100))
((10, 2), (5, 5), (49, 10), (2, 20), (34, 100))
((10, 2), (7, 5), (6, 10), (48, 20), (29, 100))
((10, 2), (7, 5), (14, 10), (39, 20), (30, 100))
((10, 2), (7, 5), (22, 10), (30, 20), (31, 100))
((10, 2), (7, 5), (30, 10), (21, 20), (32, 100))
((10, 2), (7, 5), (38, 10), (12, 20), (33, 100))
((10, 2), (7, 5), (46, 10), (3, 20), (34, 100))
((10, 2), (9, 5), (3, 10), (49, 20), (29, 100))
((10, 2), (9, 5), (11, 10), (40, 20), (30, 100))
((10, 2), (9, 5), (19, 10), (31, 20), (31, 100))
((10, 2), (9, 5), (27, 10), (22, 20), (32, 100))
((10, 2), (9, 5), (35, 10), (13, 20), (33, 100))
((10, 2), (9, 5), (43, 10), (4, 20), (34, 100))
((10, 2), (11, 5), (8, 10), (41, 20), (30, 100))
((10, 2), (11, 5), (16, 10), (32, 20), (31, 100))
((10, 2), (11, 5), (24, 10), (23, 20), (32, 100))
((10, 2), (11, 5), (32, 10), (14, 20), (33, 100))
((10, 2), (11, 5), (40, 10), (5, 20), (34, 100))
((10, 2), (13, 5), (5, 10), (42, 20), (30, 100))
((10, 2), (13, 5), (13, 10), (33, 20), (31, 100))
((10, 2), (13, 5), (21, 10), (24, 20), (32, 100))
((10, 2), (13, 5), (29, 10), (15, 20), (33, 100))
((10, 2), (13, 5), (37, 10), (6, 20), (34, 100))
((10, 2), (15, 5), (2, 10), (43, 20), (30, 100))
((10, 2), (15, 5), (10, 10), (34, 20), (31, 100))
((10, 2), (15, 5), (18, 10), (25, 20), (32, 100))
((10, 2), (15, 5), (26, 10), (16, 20), (33, 100))
((10, 2), (15, 5), (34, 10), (7, 20), (34, 100))
((10, 2), (17, 5), (7, 10), (35, 20), (31, 100))
((10, 2), (17, 5), (15, 10), (26, 20), (32, 100))
((10, 2), (17, 5), (23, 10), (17, 20), (33, 100))
((10, 2), (17, 5), (31, 10), (8, 20), (34, 100))
((10, 2), (19, 5), (4, 10), (36, 20), (31, 100))
((10, 2), (19, 5), (12, 10), (27, 20), (32, 100))
((10, 2), (19, 5), (20, 10), (18, 20), (33, 100))
((10, 2), (19, 5), (28, 10), (9, 20), (34, 100))
((10, 2), (21, 5), (1, 10), (37, 20), (31, 100))
((10, 2), (21, 5), (9, 10), (28, 20), (32, 100))
((10, 2), (21, 5), (17, 10), (19, 20), (33, 100))
((10, 2), (21, 5), (25, 10), (10, 20), (34, 100))
((10, 2), (21, 5), (33, 10), (1, 20), (35, 100))
((10, 2), (23, 5), (6, 10), (29, 20), (32, 100))
((10, 2), (23, 5), (14, 10), (20, 20), (33, 100))
((10, 2), (23, 5), (22, 10), (11, 20), (34, 100))
((10, 2), (23, 5), (30, 10), (2, 20), (35, 100))
((10, 2), (25, 5), (3, 10), (30, 20), (32, 100))
((10, 2), (25, 5), (11, 10), (21, 20), (33, 100))
((10, 2), (25, 5), (19, 10), (12, 20), (34, 100))
((10, 2), (25, 5), (27, 10), (3, 20), (35, 100))
((10, 2), (27, 5), (8, 10), (22, 20), (33, 100))
((10, 2), (27, 5), (16, 10), (13, 20), (34, 100))
((10, 2), (27, 5), (24, 10), (4, 20), (35, 100))
((10, 2), (29, 5), (5, 10), (23, 20), (33, 100))
((10, 2), (29, 5), (13, 10), (14, 20), (34, 100))
((10, 2), (29, 5), (21, 10), (5, 20), (35, 100))
((10, 2), (31, 5), (2, 10), (24, 20), (33, 100))
((10, 2), (31, 5), (10, 10), (15, 20), (34, 100))
((10, 2), (31, 5), (18, 10), (6, 20), (35, 100))
((10, 2), (33, 5), (7, 10), (16, 20), (34, 100))
((10, 2), (33, 5), (15, 10), (7, 20), (35, 100))
((10, 2), (35, 5), (4, 10), (17, 20), (34, 100))
((10, 2), (35, 5), (12, 10), (8, 20), (35, 100))
((10, 2), (37, 5), (1, 10), (18, 20), (34, 100))
((10, 2), (37, 5), (9, 10), (9, 20), (35, 100))
((10, 2), (39, 5), (6, 10), (10, 20), (35, 100))
((10, 2), (39, 5), (14, 10), (1, 20), (36, 100))
((10, 2), (41, 5), (3, 10), (11, 20), (35, 100))
((10, 2), (41, 5), (11, 10), (2, 20), (36, 100))
((10, 2), (43, 5), (8, 10), (3, 20), (36, 100))
((10, 2), (45, 5), (5, 10), (4, 20), (36, 100))
((10, 2), (47, 5), (2, 10), (5, 20), (36, 100))
((15, 2), (1, 5), (6, 10), (49, 20), (29, 100))
((15, 2), (1, 5), (14, 10), (40, 20), (30, 100))
((15, 2), (1, 5), (22, 10), (31, 20), (31, 100))
((15, 2), (1, 5), (30, 10), (22, 20), (32, 100))
((15, 2), (1, 5), (38, 10), (13, 20), (33, 100))
((15, 2), (1, 5), (46, 10), (4, 20), (34, 100))
((15, 2), (3, 5), (3, 10), (50, 20), (29, 100))
((15, 2), (3, 5), (11, 10), (41, 20), (30, 100))
((15, 2), (3, 5), (19, 10), (32, 20), (31, 100))
((15, 2), (3, 5), (27, 10), (23, 20), (32, 100))
((15, 2), (3, 5), (35, 10), (14, 20), (33, 100))
((15, 2), (3, 5), (43, 10), (5, 20), (34, 100))
((15, 2), (5, 5), (8, 10), (42, 20), (30, 100))
((15, 2), (5, 5), (16, 10), (33, 20), (31, 100))
((15, 2), (5, 5), (24, 10), (24, 20), (32, 100))
((15, 2), (5, 5), (32, 10), (15, 20), (33, 100))
((15, 2), (5, 5), (40, 10), (6, 20), (34, 100))
((15, 2), (7, 5), (5, 10), (43, 20), (30, 100))
((15, 2), (7, 5), (13, 10), (34, 20), (31, 100))
((15, 2), (7, 5), (21, 10), (25, 20), (32, 100))
((15, 2), (7, 5), (29, 10), (16, 20), (33, 100))
((15, 2), (7, 5), (37, 10), (7, 20), (34, 100))
((15, 2), (9, 5), (2, 10), (44, 20), (30, 100))
((15, 2), (9, 5), (10, 10), (35, 20), (31, 100))
((15, 2), (9, 5), (18, 10), (26, 20), (32, 100))
((15, 2), (9, 5), (26, 10), (17, 20), (33, 100))
((15, 2), (9, 5), (34, 10), (8, 20), (34, 100))
((15, 2), (11, 5), (7, 10), (36, 20), (31, 100))
((15, 2), (11, 5), (15, 10), (27, 20), (32, 100))
((15, 2), (11, 5), (23, 10), (18, 20), (33, 100))
((15, 2), (11, 5), (31, 10), (9, 20), (34, 100))
((15, 2), (13, 5), (4, 10), (37, 20), (31, 100))
((15, 2), (13, 5), (12, 10), (28, 20), (32, 100))
((15, 2), (13, 5), (20, 10), (19, 20), (33, 100))
((15, 2), (13, 5), (28, 10), (10, 20), (34, 100))
((15, 2), (13, 5), (36, 10), (1, 20), (35, 100))
((15, 2), (15, 5), (1, 10), (38, 20), (31, 100))
((15, 2), (15, 5), (9, 10), (29, 20), (32, 100))
((15, 2), (15, 5), (17, 10), (20, 20), (33, 100))
((15, 2), (15, 5), (25, 10), (11, 20), (34, 100))
((15, 2), (15, 5), (33, 10), (2, 20), (35, 100))
((15, 2), (17, 5), (6, 10), (30, 20), (32, 100))
((15, 2), (17, 5), (14, 10), (21, 20), (33, 100))
((15, 2), (17, 5), (22, 10), (12, 20), (34, 100))
((15, 2), (17, 5), (30, 10), (3, 20), (35, 100))
((15, 2), (19, 5), (3, 10), (31, 20), (32, 100))
((15, 2), (19, 5), (11, 10), (22, 20), (33, 100))
((15, 2), (19, 5), (19, 10), (13, 20), (34, 100))
((15, 2), (19, 5), (27, 10), (4, 20), (35, 100))
((15, 2), (21, 5), (8, 10), (23, 20), (33, 100))
((15, 2), (21, 5), (16, 10), (14, 20), (34, 100))
((15, 2), (21, 5), (24, 10), (5, 20), (35, 100))
((15, 2), (23, 5), (5, 10), (24, 20), (33, 100))
((15, 2), (23, 5), (13, 10), (15, 20), (34, 100))
((15, 2), (23, 5), (21, 10), (6, 20), (35, 100))
((15, 2), (25, 5), (2, 10), (25, 20), (33, 100))
((15, 2), (25, 5), (10, 10), (16, 20), (34, 100))
((15, 2), (25, 5), (18, 10), (7, 20), (35, 100))
((15, 2), (27, 5), (7, 10), (17, 20), (34, 100))
((15, 2), (27, 5), (15, 10), (8, 20), (35, 100))
((15, 2), (29, 5), (4, 10), (18, 20), (34, 100))
((15, 2), (29, 5), (12, 10), (9, 20), (35, 100))
((15, 2), (31, 5), (1, 10), (19, 20), (34, 100))
((15, 2), (31, 5), (9, 10), (10, 20), (35, 100))
((15, 2), (31, 5), (17, 10), (1, 20), (36, 100))
((15, 2), (33, 5), (6, 10), (11, 20), (35, 100))
((15, 2), (33, 5), (14, 10), (2, 20), (36, 100))
((15, 2), (35, 5), (3, 10), (12, 20), (35, 100))
((15, 2), (35, 5), (11, 10), (3, 20), (36, 100))
((15, 2), (37, 5), (8, 10), (4, 20), (36, 100))
((15, 2), (39, 5), (5, 10), (5, 20), (36, 100))
((15, 2), (41, 5), (2, 10), (6, 20), (36, 100))
((20, 2), (1, 5), (5, 10), (44, 20), (30, 100))
((20, 2), (1, 5), (13, 10), (35, 20), (31, 100))
((20, 2), (1, 5), (21, 10), (26, 20), (32, 100))
((20, 2), (1, 5), (29, 10), (17, 20), (33, 100))
((20, 2), (1, 5), (37, 10), (8, 20), (34, 100))
((20, 2), (3, 5), (2, 10), (45, 20), (30, 100))
((20, 2), (3, 5), (10, 10), (36, 20), (31, 100))
((20, 2), (3, 5), (18, 10), (27, 20), (32, 100))
((20, 2), (3, 5), (26, 10), (18, 20), (33, 100))
((20, 2), (3, 5), (34, 10), (9, 20), (34, 100))
((20, 2), (5, 5), (7, 10), (37, 20), (31, 100))
((20, 2), (5, 5), (15, 10), (28, 20), (32, 100))
((20, 2), (5, 5), (23, 10), (19, 20), (33, 100))
((20, 2), (5, 5), (31, 10), (10, 20), (34, 100))
((20, 2), (5, 5), (39, 10), (1, 20), (35, 100))
((20, 2), (7, 5), (4, 10), (38, 20), (31, 100))
((20, 2), (7, 5), (12, 10), (29, 20), (32, 100))
((20, 2), (7, 5), (20, 10), (20, 20), (33, 100))
((20, 2), (7, 5), (28, 10), (11, 20), (34, 100))
((20, 2), (7, 5), (36, 10), (2, 20), (35, 100))
((20, 2), (9, 5), (1, 10), (39, 20), (31, 100))
((20, 2), (9, 5), (9, 10), (30, 20), (32, 100))
((20, 2), (9, 5), (17, 10), (21, 20), (33, 100))
((20, 2), (9, 5), (25, 10), (12, 20), (34, 100))
((20, 2), (9, 5), (33, 10), (3, 20), (35, 100))
((20, 2), (11, 5), (6, 10), (31, 20), (32, 100))
((20, 2), (11, 5), (14, 10), (22, 20), (33, 100))
((20, 2), (11, 5), (22, 10), (13, 20), (34, 100))
((20, 2), (11, 5), (30, 10), (4, 20), (35, 100))
((20, 2), (13, 5), (3, 10), (32, 20), (32, 100))
((20, 2), (13, 5), (11, 10), (23, 20), (33, 100))
((20, 2), (13, 5), (19, 10), (14, 20), (34, 100))
((20, 2), (13, 5), (27, 10), (5, 20), (35, 100))
((20, 2), (15, 5), (8, 10), (24, 20), (33, 100))
((20, 2), (15, 5), (16, 10), (15, 20), (34, 100))
((20, 2), (15, 5), (24, 10), (6, 20), (35, 100))
((20, 2), (17, 5), (5, 10), (25, 20), (33, 100))
((20, 2), (17, 5), (13, 10), (16, 20), (34, 100))
((20, 2), (17, 5), (21, 10), (7, 20), (35, 100))
((20, 2), (19, 5), (2, 10), (26, 20), (33, 100))
((20, 2), (19, 5), (10, 10), (17, 20), (34, 100))
((20, 2), (19, 5), (18, 10), (8, 20), (35, 100))
((20, 2), (21, 5), (7, 10), (18, 20), (34, 100))
((20, 2), (21, 5), (15, 10), (9, 20), (35, 100))
((20, 2), (23, 5), (4, 10), (19, 20), (34, 100))
((20, 2), (23, 5), (12, 10), (10, 20), (35, 100))
((20, 2), (23, 5), (20, 10), (1, 20), (36, 100))
((20, 2), (25, 5), (1, 10), (20, 20), (34, 100))
((20, 2), (25, 5), (9, 10), (11, 20), (35, 100))
((20, 2), (25, 5), (17, 10), (2, 20), (36, 100))
((20, 2), (27, 5), (6, 10), (12, 20), (35, 100))
((20, 2), (27, 5), (14, 10), (3, 20), (36, 100))
((20, 2), (29, 5), (3, 10), (13, 20), (35, 100))
((20, 2), (29, 5), (11, 10), (4, 20), (36, 100))
((20, 2), (31, 5), (8, 10), (5, 20), (36, 100))
((20, 2), (33, 5), (5, 10), (6, 20), (36, 100))
((20, 2), (35, 5), (2, 10), (7, 20), (36, 100))
((20, 2), (41, 5), (1, 10), (1, 20), (37, 100))
((25, 2), (1, 5), (4, 10), (39, 20), (31, 100))
((25, 2), (1, 5), (12, 10), (30, 20), (32, 100))
((25, 2), (1, 5), (20, 10), (21, 20), (33, 100))
((25, 2), (1, 5), (28, 10), (12, 20), (34, 100))
((25, 2), (1, 5), (36, 10), (3, 20), (35, 100))
((25, 2), (3, 5), (1, 10), (40, 20), (31, 100))
((25, 2), (3, 5), (9, 10), (31, 20), (32, 100))
((25, 2), (3, 5), (17, 10), (22, 20), (33, 100))
((25, 2), (3, 5), (25, 10), (13, 20), (34, 100))
((25, 2), (3, 5), (33, 10), (4, 20), (35, 100))
((25, 2), (5, 5), (6, 10), (32, 20), (32, 100))
((25, 2), (5, 5), (14, 10), (23, 20), (33, 100))
((25, 2), (5, 5), (22, 10), (14, 20), (34, 100))
((25, 2), (5, 5), (30, 10), (5, 20), (35, 100))
((25, 2), (7, 5), (3, 10), (33, 20), (32, 100))
((25, 2), (7, 5), (11, 10), (24, 20), (33, 100))
((25, 2), (7, 5), (19, 10), (15, 20), (34, 100))
((25, 2), (7, 5), (27, 10), (6, 20), (35, 100))
((25, 2), (9, 5), (8, 10), (25, 20), (33, 100))
((25, 2), (9, 5), (16, 10), (16, 20), (34, 100))
((25, 2), (9, 5), (24, 10), (7, 20), (35, 100))
((25, 2), (11, 5), (5, 10), (26, 20), (33, 100))
((25, 2), (11, 5), (13, 10), (17, 20), (34, 100))
((25, 2), (11, 5), (21, 10), (8, 20), (35, 100))
((25, 2), (13, 5), (2, 10), (27, 20), (33, 100))
((25, 2), (13, 5), (10, 10), (18, 20), (34, 100))
((25, 2), (13, 5), (18, 10), (9, 20), (35, 100))
((25, 2), (15, 5), (7, 10), (19, 20), (34, 100))
((25, 2), (15, 5), (15, 10), (10, 20), (35, 100))
((25, 2), (15, 5), (23, 10), (1, 20), (36, 100))
((25, 2), (17, 5), (4, 10), (20, 20), (34, 100))
((25, 2), (17, 5), (12, 10), (11, 20), (35, 100))
((25, 2), (17, 5), (20, 10), (2, 20), (36, 100))
((25, 2), (19, 5), (1, 10), (21, 20), (34, 100))
((25, 2), (19, 5), (9, 10), (12, 20), (35, 100))
((25, 2), (19, 5), (17, 10), (3, 20), (36, 100))
((25, 2), (21, 5), (6, 10), (13, 20), (35, 100))
((25, 2), (21, 5), (14, 10), (4, 20), (36, 100))
((25, 2), (23, 5), (3, 10), (14, 20), (35, 100))
((25, 2), (23, 5), (11, 10), (5, 20), (36, 100))
((25, 2), (25, 5), (8, 10), (6, 20), (36, 100))
((25, 2), (27, 5), (5, 10), (7, 20), (36, 100))
((25, 2), (29, 5), (2, 10), (8, 20), (36, 100))
((25, 2), (33, 5), (4, 10), (1, 20), (37, 100))
((25, 2), (35, 5), (1, 10), (2, 20), (37, 100))
((30, 2), (1, 5), (3, 10), (34, 20), (32, 100))
((30, 2), (1, 5), (11, 10), (25, 20), (33, 100))
((30, 2), (1, 5), (19, 10), (16, 20), (34, 100))
((30, 2), (1, 5), (27, 10), (7, 20), (35, 100))
((30, 2), (3, 5), (8, 10), (26, 20), (33, 100))
((30, 2), (3, 5), (16, 10), (17, 20), (34, 100))
((30, 2), (3, 5), (24, 10), (8, 20), (35, 100))
((30, 2), (5, 5), (5, 10), (27, 20), (33, 100))
((30, 2), (5, 5), (13, 10), (18, 20), (34, 100))
